node_index,node_id,node_type,node_name,node_source
33987,79742,gene/protein,DIPK2B,NCBI
33988,83394,gene/protein,PITPNM3,NCBI
33989,83597,gene/protein,RTP3,NCBI
33990,83854,gene/protein,ANGPTL6,NCBI
33991,83875,gene/protein,BCO2,NCBI
33992,83876,gene/protein,MRO,NCBI
33993,83940,gene/protein,TATDN1,NCBI
33994,85416,gene/protein,ZIC5,NCBI
33995,85445,gene/protein,CNTNAP4,NCBI
33996,90381,gene/protein,TICRR,NCBI
33997,91937,gene/protein,TIMD4,NCBI
33998,114804,gene/protein,RNF157,NCBI
33999,117145,gene/protein,THEM4,NCBI
34000,138009,gene/protein,DCAF4L2,NCBI
34001,139420,gene/protein,PPP4R3C,NCBI
34002,143941,gene/protein,TTC36,NCBI
34003,150468,gene/protein,CKAP2L,NCBI
34004,157313,gene/protein,CDCA2,NCBI
34005,168667,gene/protein,BMPER,NCBI
34006,169611,gene/protein,OLFML2A,NCBI
34007,170712,gene/protein,COX7B2,NCBI
34008,196528,gene/protein,ARID2,NCBI
34009,197358,gene/protein,NLRC3,NCBI
34010,283600,gene/protein,SLC25A47,NCBI
34011,284403,gene/protein,WDR62,NCBI
34012,338005,gene/protein,LINC00221,NCBI
34013,339390,gene/protein,CLEC4G,NCBI
34014,374393,gene/protein,FAM111B,NCBI
34015,387103,gene/protein,CENPW,NCBI
34016,387775,gene/protein,SLC22A10,NCBI
34017,389558,gene/protein,FAM180A,NCBI
34018,574473,gene/protein,MIR520B,NCBI
34019,653820,gene/protein,FAM72B,NCBI
34020,664612,gene/protein,MIR539,NCBI
34021,693200,gene/protein,MIR615,NCBI
34022,723961,gene/protein,INS-IGF2,NCBI
34023,100124700,gene/protein,HOTAIR,NCBI
34024,100507436,gene/protein,MICA,NCBI
34025,105416157,gene/protein,NKILA,NCBI
34026,1553,gene/protein,CYP2A13,NCBI
34027,2567,gene/protein,GABRG3,NCBI
34028,5726,gene/protein,TAS2R38,NCBI
34029,7971,gene/protein,GHS,NCBI
34030,8484,gene/protein,GALR3,NCBI
34031,9037,gene/protein,SEMA5A,NCBI
34032,9705,gene/protein,ST18,NCBI
34033,25976,gene/protein,TIPARP,NCBI
34034,26503,gene/protein,SLC17A5,NCBI
34035,27255,gene/protein,CNTN6,NCBI
34036,29114,gene/protein,TAGLN3,NCBI
34037,50833,gene/protein,TAS2R16,NCBI
34038,54360,gene/protein,CYTL1,NCBI
34039,56311,gene/protein,ANKRD7,NCBI
34040,57502,gene/protein,NLGN4X,NCBI
34041,79570,gene/protein,NKAIN1,NCBI
34042,113201,gene/protein,CASC4,NCBI
34043,152330,gene/protein,CNTN4,NCBI
34044,154215,gene/protein,NKAIN2,NCBI
34045,400359,gene/protein,LINC02694,NCBI
34046,677833,gene/protein,SNORA54,NCBI
34047,57412,gene/protein,AS3MT,NCBI
34048,84966,gene/protein,IGSF21,NCBI
34049,146177,gene/protein,VWA3A,NCBI
34050,225689,gene/protein,MAPK15,NCBI
34051,255022,gene/protein,CALHM1,NCBI
34052,341568,gene/protein,OR8S1,NCBI
34053,374887,gene/protein,YJEFN3,NCBI
34054,389289,gene/protein,ANXA2R,NCBI
34055,693120,gene/protein,MIR33B,NCBI
34056,693124,gene/protein,MIR532,NCBI
34057,100422979,gene/protein,MIR4324,NCBI
34058,632,gene/protein,BGLAP,NCBI
34059,1585,gene/protein,CYP11B2,NCBI
34060,6916,gene/protein,TBXAS1,NCBI
34061,11095,gene/protein,ADAMTS8,NCBI
34062,27294,gene/protein,DHDH,NCBI
34063,50509,gene/protein,COL5A3,NCBI
34064,54790,gene/protein,TET2,NCBI
34065,55256,gene/protein,ADI1,NCBI
34066,55312,gene/protein,RFK,NCBI
34067,59084,gene/protein,ENPP5,NCBI
34068,60526,gene/protein,LDAH,NCBI
34069,64579,gene/protein,NDST4,NCBI
34070,79689,gene/protein,STEAP4,NCBI
34071,83259,gene/protein,PCDH11Y,NCBI
34072,84519,gene/protein,ACRBP,NCBI
34073,90338,gene/protein,ZNF160,NCBI
34074,116113,gene/protein,FOXP4,NCBI
34075,124222,gene/protein,PAQR4,NCBI
34076,132671,gene/protein,SPATA18,NCBI
34077,135112,gene/protein,NCOA7,NCBI
34078,138474,gene/protein,TAF1L,NCBI
34079,148327,gene/protein,CREB3L4,NCBI
34080,201294,gene/protein,UNC13D,NCBI
34081,222546,gene/protein,RFX6,NCBI
34082,246778,gene/protein,IL27,NCBI
34083,283131,gene/protein,NEAT1,NCBI
34084,283237,gene/protein,TTC9C,NCBI
34085,285704,gene/protein,RGMB,NCBI
34086,373156,gene/protein,GSTK1,NCBI
34087,389058,gene/protein,SP5,NCBI
34088,406899,gene/protein,MIR106A,NCBI
34089,606293,gene/protein,KLKP1,NCBI
34090,100750225,gene/protein,PCAT1,NCBI
34091,101669767,gene/protein,SCHLAP1,NCBI
34092,1310,gene/protein,COL19A1,NCBI
34093,1770,gene/protein,DNAH9,NCBI
34094,2350,gene/protein,FOLR2,NCBI
34095,2538,gene/protein,G6PC,NCBI
34096,2568,gene/protein,GABRP,NCBI
34097,2916,gene/protein,GRM6,NCBI
34098,2986,gene/protein,GUCY2F,NCBI
34099,6425,gene/protein,SFRP5,NCBI
34100,7092,gene/protein,TLL1,NCBI
34101,9154,gene/protein,SLC28A1,NCBI
34102,9884,gene/protein,LRRC37A,NCBI
34103,9986,gene/protein,RCE1,NCBI
34104,10139,gene/protein,ARFRP1,NCBI
34105,11227,gene/protein,GALNT5,NCBI
34106,11250,gene/protein,GPR45,NCBI
34107,11309,gene/protein,SLCO2B1,NCBI
34108,22982,gene/protein,DIP2C,NCBI
34109,23033,gene/protein,DOP1A,NCBI
34110,23179,gene/protein,RGL1,NCBI
34111,26280,gene/protein,IL1RAPL2,NCBI
34112,27098,gene/protein,CLUL1,NCBI
34113,28316,gene/protein,CDH20,NCBI
34114,29942,gene/protein,PURG,NCBI
34115,51167,gene/protein,CYB5R4,NCBI
34116,51314,gene/protein,NME8,NCBI
34117,55205,gene/protein,ZNF532,NCBI
34118,55809,gene/protein,TRERF1,NCBI
34119,55876,gene/protein,GSDMB,NCBI
34120,56100,gene/protein,PCDHGB6,NCBI
34121,56666,gene/protein,PANX2,NCBI
34122,57535,gene/protein,KIAA1324,NCBI
34123,57643,gene/protein,ZSWIM5,NCBI
34124,57724,gene/protein,EPG5,NCBI
34125,63926,gene/protein,ANKEF1,NCBI
34126,64755,gene/protein,C16orf58,NCBI
34127,80774,gene/protein,LIMD2,NCBI
34128,80863,gene/protein,PRRT1,NCBI
34129,81031,gene/protein,SLC2A10,NCBI
34130,81797,gene/protein,OR12D3,NCBI
34131,83439,gene/protein,TCF7L1,NCBI
34132,83479,gene/protein,DDX59,NCBI
34133,84075,gene/protein,FSCB,NCBI
34134,84166,gene/protein,NLRC5,NCBI
34135,84804,gene/protein,MFSD9,NCBI
34136,85236,gene/protein,H2BC12,NCBI
34137,90529,gene/protein,STPG1,NCBI
34138,90853,gene/protein,SPOCD1,NCBI
34139,91074,gene/protein,ANKRD30A,NCBI
34140,91608,gene/protein,RASL10B,NCBI
34141,92140,gene/protein,MTDH,NCBI
34142,92270,gene/protein,ATP6AP1L,NCBI
34143,93587,gene/protein,TRMT10A,NCBI
34144,94234,gene/protein,FOXQ1,NCBI
34145,113510,gene/protein,HELQ,NCBI
34146,113828,gene/protein,FAM83F,NCBI
34147,114815,gene/protein,SORCS1,NCBI
34148,114885,gene/protein,OSBPL11,NCBI
34149,116986,gene/protein,AGAP2,NCBI
34150,117156,gene/protein,SCGB3A2,NCBI
34151,120526,gene/protein,DNAJC24,NCBI
34152,124989,gene/protein,EFCAB13,NCBI
34153,125228,gene/protein,FAM210A,NCBI
34154,126205,gene/protein,NLRP8,NCBI
34155,126248,gene/protein,WDR88,NCBI
34156,127707,gene/protein,KLHDC7A,NCBI
34157,128218,gene/protein,TMEM125,NCBI
34158,130872,gene/protein,AHSA2P,NCBI
34159,131408,gene/protein,FAM131A,NCBI
34160,131965,gene/protein,METTL6,NCBI
34161,132112,gene/protein,RTP1,NCBI
34162,134510,gene/protein,UBLCP1,NCBI
34163,136647,gene/protein,MPLKIP,NCBI
34164,137872,gene/protein,ADHFE1,NCBI
34165,138883,gene/protein,OR1N1,NCBI
34166,145447,gene/protein,ABHD12B,NCBI
34167,148266,gene/protein,ZNF569,NCBI
34168,148789,gene/protein,B3GALNT2,NCBI
34169,149563,gene/protein,SRARP,NCBI
34170,152273,gene/protein,FGD5,NCBI
34171,158056,gene/protein,MAMDC4,NCBI
34172,160897,gene/protein,GPR180,NCBI
34173,164656,gene/protein,TMPRSS6,NCBI
34174,164781,gene/protein,DAW1,NCBI
34175,165904,gene/protein,XIRP1,NCBI
34176,167465,gene/protein,ZNF366,NCBI
34177,171019,gene/protein,ADAMTS19,NCBI
34178,200035,gene/protein,NUDT17,NCBI
34179,200315,gene/protein,APOBEC3A,NCBI
34180,219749,gene/protein,ZNF25,NCBI
34181,221078,gene/protein,NSUN6,NCBI
34182,221458,gene/protein,KIF6,NCBI
34183,221687,gene/protein,RNF182,NCBI
34184,221914,gene/protein,GPC2,NCBI
34185,252983,gene/protein,STXBP4,NCBI
34186,256714,gene/protein,MAP7D2,NCBI
34187,256957,gene/protein,HEATR9,NCBI
34188,257044,gene/protein,CATSPERE,NCBI
34189,267004,gene/protein,PGBD3,NCBI
34190,282973,gene/protein,JAKMIP3,NCBI
34191,283120,gene/protein,H19,NCBI
34192,283310,gene/protein,OTOGL,NCBI
34193,284615,gene/protein,ANKRD34A,NCBI
34194,284996,gene/protein,RNF149,NCBI
34195,337975,gene/protein,KRTAP20-1,NCBI
34196,337977,gene/protein,KRTAP21-1,NCBI
34197,338321,gene/protein,NLRP9,NCBI
34198,338323,gene/protein,NLRP14,NCBI
34199,339327,gene/protein,ZNF546,NCBI
34200,339976,gene/protein,TRIML1,NCBI
34201,340205,gene/protein,TREML1,NCBI
34202,342908,gene/protein,ZNF404,NCBI
34203,343450,gene/protein,KCNT2,NCBI
34204,348180,gene/protein,CTU2,NCBI
34205,348654,gene/protein,GEN1,NCBI
34206,348793,gene/protein,WDR53,NCBI
34207,374955,gene/protein,SPATA21,NCBI
34208,374977,gene/protein,MROH7,NCBI
34209,375444,gene/protein,C5orf34,NCBI
34210,378938,gene/protein,MALAT1,NCBI
34211,387119,gene/protein,CEP85L,NCBI
34212,388387,gene/protein,LINC00671,NCBI
34213,389197,gene/protein,C4orf50,NCBI
34214,389400,gene/protein,GFRAL,NCBI
34215,400224,gene/protein,PLEKHD1,NCBI
34216,400500,gene/protein,BCAR4,NCBI
34217,404037,gene/protein,HAPLN4,NCBI
34218,404281,gene/protein,YY2,NCBI
34219,406894,gene/protein,MIR101-2,NCBI
34220,406903,gene/protein,MIR10B,NCBI
34221,406913,gene/protein,MIR126,NCBI
34222,406921,gene/protein,MIR132,NCBI
34223,406933,gene/protein,MIR141,NCBI
34224,406943,gene/protein,MIR152,NCBI
34225,406984,gene/protein,MIR200B,NCBI
34226,406985,gene/protein,MIR200C,NCBI
34227,406988,gene/protein,MIR205,NCBI
34228,406996,gene/protein,MIR214,NCBI
34229,407006,gene/protein,MIR221,NCBI
34230,407013,gene/protein,MIR24-2,NCBI
34231,407021,gene/protein,MIR29A,NCBI
34232,407027,gene/protein,MIR301A,NCBI
34233,442909,gene/protein,MIR342,NCBI
34234,442910,gene/protein,MIR345,NCBI
34235,474170,gene/protein,LRRC37A2,NCBI
34236,554202,gene/protein,MIR31HG,NCBI
34237,554210,gene/protein,MIR429,NCBI
34238,574442,gene/protein,MIR489,NCBI
34239,644246,gene/protein,KANSL1-AS1,NCBI
34240,645249,gene/protein,MNX1-AS1,NCBI
34241,647979,gene/protein,NORAD,NCBI
34242,100128252,gene/protein,ZNF667-AS1,NCBI
34243,11173,gene/protein,ADAMTS7,NCBI
34244,25802,gene/protein,LMOD1,NCBI
34245,57608,gene/protein,JCAD,NCBI
34246,84439,gene/protein,HHIPL1,NCBI
34247,255738,gene/protein,PCSK9,NCBI
34248,283450,gene/protein,HECTD4,NCBI
34250,9002,gene/protein,F2RL3,NCBI
34252,84216,gene/protein,TMEM117,NCBI
34253,84649,gene/protein,DGAT2,NCBI
34257,151887,gene/protein,CCDC80,NCBI
34258,152518,gene/protein,NFXL1,NCBI
34262,406884,gene/protein,MIRLET7B,NCBI
34264,406886,gene/protein,MIRLET7D,NCBI
34267,406911,gene/protein,MIR125B1,NCBI
34268,406920,gene/protein,MIR130B,NCBI
34269,406934,gene/protein,MIR142,NCBI
34271,406942,gene/protein,MIR150,NCBI
34272,406953,gene/protein,MIR18A,NCBI
34273,406957,gene/protein,MIR181C,NCBI
34277,406979,gene/protein,MIR19A,NCBI
34278,406992,gene/protein,MIR210,NCBI
34279,406999,gene/protein,MIR217,NCBI
34280,407000,gene/protein,MIR218-1,NCBI
34281,407004,gene/protein,MIR22,NCBI
34283,407019,gene/protein,MIR27B,NCBI
34286,407040,gene/protein,MIR34A,NCBI
34287,407050,gene/protein,MIR93,NCBI
34289,442904,gene/protein,MIR335,NCBI
34290,442905,gene/protein,MIR337,NCBI
34293,494323,gene/protein,MIR361,NCBI
34294,494327,gene/protein,MIR378A,NCBI
34295,494335,gene/protein,MIR423,NCBI
34296,574030,gene/protein,MIR362,NCBI
34300,619552,gene/protein,MIR483,NCBI
34301,619553,gene/protein,MIR484,NCBI
34312,100126313,gene/protein,MIR744,NCBI
34315,100302142,gene/protein,MIR1246,NCBI
34316,100302145,gene/protein,MIR1247,NCBI
34317,100302149,gene/protein,MIR1249,NCBI
34318,100302174,gene/protein,MIR1307,NCBI
34319,100302197,gene/protein,MIR1306,NCBI
34322,100302236,gene/protein,MIR1260A,NCBI
34327,100422991,gene/protein,MIR1260B,NCBI
34332,100616258,gene/protein,MIR4516,NCBI
34341,102465802,gene/protein,MIR7704,NCBI
34345,102466270,gene/protein,MIR6741,NCBI
34346,7441,gene/protein,VPREB1,NCBI
34347,100288687,gene/protein,DUX4,NCBI
34348,7172,gene/protein,TPMT,NCBI
34349,10669,gene/protein,CGREF1,NCBI
34350,23302,gene/protein,WSCD1,NCBI
34351,29887,gene/protein,SNX10,NCBI
34352,64084,gene/protein,CLSTN2,NCBI
34353,79879,gene/protein,CCDC134,NCBI
34354,116966,gene/protein,WDR17,NCBI
34355,117159,gene/protein,DCD,NCBI
34356,121256,gene/protein,TMEM132D,NCBI
34357,121551,gene/protein,BTBD11,NCBI
34358,140733,gene/protein,MACROD2,NCBI
34359,158038,gene/protein,LINGO2,NCBI
34360,164395,gene/protein,TTLL9,NCBI
34361,166336,gene/protein,PRICKLE2,NCBI
34362,170691,gene/protein,ADAMTS17,NCBI
34363,192286,gene/protein,HIGD2A,NCBI
34364,283927,gene/protein,NUDT7,NCBI
34365,339896,gene/protein,GADL1,NCBI
34366,728655,gene/protein,HULC,NCBI
34367,2850,gene/protein,GPR27,NCBI
34368,6368,gene/protein,CCL23,NCBI
34369,10850,gene/protein,CCL27,NCBI
34370,340719,gene/protein,NANOS1,NCBI
34371,406910,gene/protein,MIR125A,NCBI
34372,100506965,gene/protein,PWAR6,NCBI
34373,64838,gene/protein,FNDC4,NCBI
34374,7226,gene/protein,TRPM2,NCBI
34375,54877,gene/protein,ZCCHC2,NCBI
34376,56884,gene/protein,FSTL5,NCBI
34377,5067,gene/protein,CNTN3,NCBI
34378,6332,gene/protein,SCN7A,NCBI
34379,57194,gene/protein,ATP10A,NCBI
34380,57705,gene/protein,WDFY4,NCBI
34381,83943,gene/protein,IMMP2L,NCBI
34382,114788,gene/protein,CSMD3,NCBI
34383,139411,gene/protein,PTCHD1,NCBI
34384,200150,gene/protein,PLD5,NCBI
34385,205428,gene/protein,DIPK2A,NCBI
34386,221035,gene/protein,REEP3,NCBI
34387,221037,gene/protein,JMJD1C,NCBI
34388,285195,gene/protein,SLC9A9,NCBI
34389,349075,gene/protein,ZNF713,NCBI
34390,406900,gene/protein,MIR106B,NCBI
34391,728294,gene/protein,D2HGDH,NCBI
34392,63036,gene/protein,CELA2A,NCBI
34393,1669,gene/protein,DEFA4,NCBI
34394,2692,gene/protein,GHRHR,NCBI
34395,4512,gene/protein,COX1,NCBI
34396,4519,gene/protein,CYTB,NCBI
34397,4539,gene/protein,ND4L,NCBI
34398,6578,gene/protein,SLCO2A1,NCBI
34399,7479,gene/protein,WNT8B,NCBI
34400,7594,gene/protein,ZNF43,NCBI
34401,8388,gene/protein,OR1E2,NCBI
34402,9934,gene/protein,P2RY14,NCBI
34403,10349,gene/protein,ABCA10,NCBI
34404,10350,gene/protein,ABCA9,NCBI
34405,11086,gene/protein,ADAM29,NCBI
34406,11257,gene/protein,TP53TG1,NCBI
34407,23415,gene/protein,KCNH4,NCBI
34408,23460,gene/protein,ABCA6,NCBI
34409,23461,gene/protein,ABCA5,NCBI
34410,23533,gene/protein,PIK3R5,NCBI
34411,23682,gene/protein,RAB38,NCBI
34412,23742,gene/protein,NPAP1,NCBI
34413,25902,gene/protein,MTHFD1L,NCBI
34414,26154,gene/protein,ABCA12,NCBI
34415,26256,gene/protein,CABYR,NCBI
34416,27151,gene/protein,CPAMD8,NCBI
34417,29980,gene/protein,DONSON,NCBI
34418,54084,gene/protein,TSPEAR,NCBI
34419,54436,gene/protein,SH3TC1,NCBI
34420,55160,gene/protein,ARHGEF10L,NCBI
34421,55356,gene/protein,SLC22A15,NCBI
34422,55567,gene/protein,DNAH3,NCBI
34423,57124,gene/protein,CD248,NCBI
34424,57614,gene/protein,RELCH,NCBI
34425,59269,gene/protein,HIVEP3,NCBI
34426,63951,gene/protein,DMRTA1,NCBI
34427,64232,gene/protein,MS4A5,NCBI
34428,64321,gene/protein,SOX17,NCBI
34429,64405,gene/protein,CDH22,NCBI
34430,64919,gene/protein,BCL11B,NCBI
34431,65012,gene/protein,SLC26A10,NCBI
34432,78997,gene/protein,GDAP1L1,NCBI
34433,79668,gene/protein,PARP8,NCBI
34434,79750,gene/protein,ZNF385D,NCBI
34435,79812,gene/protein,MMRN2,NCBI
34436,79973,gene/protein,ZNF442,NCBI
34437,80054,gene/protein,CEBPA-DT,NCBI
34438,80243,gene/protein,PREX2,NCBI
34439,80341,gene/protein,BPIFB2,NCBI
34440,80736,gene/protein,SLC44A4,NCBI
34441,84134,gene/protein,TOMM40L,NCBI
34442,84343,gene/protein,HPS3,NCBI
34443,84660,gene/protein,CCDC62,NCBI
34444,84896,gene/protein,ATAD1,NCBI
34445,85415,gene/protein,RHPN2,NCBI
34446,85417,gene/protein,CCNB3,NCBI
34447,90362,gene/protein,FAM110B,NCBI
34448,91768,gene/protein,CABLES1,NCBI
34449,92126,gene/protein,DSEL,NCBI
34450,92736,gene/protein,OTOP2,NCBI
34451,94274,gene/protein,PPP1R14A,NCBI
34452,112479,gene/protein,ERI2,NCBI
34453,115426,gene/protein,UHRF2,NCBI
34454,122258,gene/protein,SPACA7,NCBI
34455,124936,gene/protein,CYB5D2,NCBI
34456,130749,gene/protein,CPO,NCBI
34457,143162,gene/protein,FRMPD2,NCBI
34458,143384,gene/protein,CACUL1,NCBI
34459,145270,gene/protein,PRIMA1,NCBI
34460,147741,gene/protein,ZNF560,NCBI
34461,150000,gene/protein,ABCC13,NCBI
34462,151790,gene/protein,WDR49,NCBI
34463,157697,gene/protein,ERICH1,NCBI
34464,163255,gene/protein,ZNF540,NCBI
34465,164832,gene/protein,LONRF2,NCBI
34466,170689,gene/protein,ADAMTS15,NCBI
34467,170692,gene/protein,ADAMTS18,NCBI
34468,200162,gene/protein,SPAG17,NCBI
34469,201283,gene/protein,AMZ2P1,NCBI
34470,204474,gene/protein,PDILT,NCBI
34471,219287,gene/protein,AMER2,NCBI
34472,219770,gene/protein,GJD4,NCBI
34473,223075,gene/protein,ITPRID1,NCBI
34474,254173,gene/protein,TTLL10,NCBI
34475,256536,gene/protein,TCERG1L,NCBI
34476,284382,gene/protein,ACTL9,NCBI
34477,319101,gene/protein,KRT73,NCBI
34478,340273,gene/protein,ABCB5,NCBI
34479,340706,gene/protein,VWA2,NCBI
34480,387496,gene/protein,RASL11A,NCBI
34481,388115,gene/protein,CCDC9B,NCBI
34482,389799,gene/protein,CFAP77,NCBI
34483,400073,gene/protein,C12orf76,NCBI
34484,401138,gene/protein,AMTN,NCBI
34485,407017,gene/protein,MIR26B,NCBI
34486,728116,gene/protein,ZBTB8B,NCBI
34487,100289255,gene/protein,TMEM238L,NCBI
34488,100302203,gene/protein,MIR1271,NCBI
34489,100422821,gene/protein,MIR1273C,NCBI
34490,100499467,gene/protein,LINC00673,NCBI
34492,406893,gene/protein,MIR101-1,NCBI
34493,494337,gene/protein,MIR425,NCBI
34494,729238,gene/protein,SFTPA2,NCBI
34496,3000,gene/protein,GUCY2D,NCBI
34501,138050,gene/protein,HGSNAT,NCBI
34512,3080,gene/protein,CFHR2,NCBI
34513,10877,gene/protein,CFHR4,NCBI
34514,10878,gene/protein,CFHR3,NCBI
34515,23539,gene/protein,SLC16A8,NCBI
34516,83872,gene/protein,HMCN1,NCBI
34517,387715,gene/protein,ARMS2,NCBI
34519,93589,gene/protein,CACNA2D4,NCBI
34521,53947,gene/protein,A4GALT,NCBI
34522,434,gene/protein,ASIP,NCBI
34523,5922,gene/protein,RASA2,NCBI
34524,7365,gene/protein,UGT2B10,NCBI
34525,30062,gene/protein,RAX,NCBI
34526,55331,gene/protein,ACER3,NCBI
34527,56128,gene/protein,PCDHB8,NCBI
34528,57678,gene/protein,GPAM,NCBI
34529,64799,gene/protein,IQCH,NCBI
34530,79852,gene/protein,EPHX3,NCBI
34531,80070,gene/protein,ADAMTS20,NCBI
34532,114795,gene/protein,TMEM132B,NCBI
34533,116071,gene/protein,BATF2,NCBI
34534,126129,gene/protein,CPT1C,NCBI
34535,128611,gene/protein,ZNF831,NCBI
34536,160762,gene/protein,CCDC63,NCBI
34537,221294,gene/protein,NT5DC1,NCBI
34538,222537,gene/protein,HS3ST5,NCBI
